Kind,ReceivedTime,ParsedTime,EnqueuedTime,DequeuedTime,AskedTime,RepliedTime,RespondedTime
write,1478041576503,1478064947703,1478066693303,1478067401003,1478067463103,1478074913203,1478074991403
write,1478105156403,1478105178503,1478105235803,1478105201903,1478105226703,1478119457803,1478119481003
read,1478107146303,1478107153803,1478107162603,1478107720203,1478107752303,1478119613703,1478120508003
read,1478360958703,1478360962003,1478360993403,1478361003403,1478361016303,1478361930403,1478361944103
write,1478413394603,1478413405803,1478413486503,1478413439903,1478413471803,1478414225503,1478414243603
read,1478548672003,1478548673703,1478548675503,1478548687703,1478548698503,1478549196503,1478549204503
write,1478595455703,1478595459203,1478595494503,1478595478003,1478595492603,1478596041503,1478596053503
read,1478678735803,1478678737303,1478678743903,1478678753103,1478678761303,1478686120403,1478686128903
write,1478717499303,1478717502303,1478717509303,1478717517303,1478717523103,1478725760503,1478725766803
write,1478815932803,1478815935303,1478815942903,1478815976803,1478816000803,1478816739403,1478816749003
read,1478833744403,1478833746203,1478833753803,1478833765403,1478833778003,1478834129403,1478834144603
read,1478964793303,1478964795403,1478964797303,1478964828103,1478964837603,1478965594303,1478965603703
write,1478967431103,1478967433503,1478967446503,1478967448603,1478967454803,1478975315803,1478975324103
read,1479175715803,1479175717303,1479175723903,1479175765203,1479175779403,1479176240203,1479176248503
write,1479186095303,1479186097703,1479186101003,1479186192503,1479186211103,1479187087103,1479187095103
read,1479301142403,1479301144003,1479301150703,1479301160003,1479301167803,1479302017003,1479302023403
write,1479320767503,1479320769803,1479320773903,1479320988003,1479320997603,1479321611103,1479321618103
write,1479401464403,1479401466703,1479401491303,1479401476703,1479401486603,1479408828503,1479408836203
read,1479440787003,1479440788203,1479440789303,1479440827003,1479440831703,1479447716303,1479447722503
write,1479585001203,1479585004203,1479585041803,1479585018703,1479585035303,1479585725003,1479585734903
read,1479601530403,1479601532103,1479601533303,1479602112503,1479602118103,1479602423003,1479602430103
write,1479690811503,1479690814103,1479690912603,1479690919403,1479690925603,1479691277603,1479691289503
read,1479720232603,1479720234003,1479720240703,1479720248403,1479720263203,1479720731803,1479720740403
write,1479840699503,1479840701803,1479840708803,1479840717203,1479840725103,1479841587903,1479841594803
read,1479861724903,1479861726503,1479861727603,1479867067203,1479867075903,1479869860803,1479869866603
write,1479949544803,1479949547303,1479949555203,1479949565003,1479949573603,1479950481503,1479950490003
read,1479992232903,1479992234303,1479992235603,1479998486903,1479998495303,1480000792903,1480000799903
write,1480091052103,1480091054603,1480091072203,1480091064003,1480091068003,1480095188703,1480095193503
read,1480168642903,1480168644203,1480168655503,1480168662203,1480168672203,1480178097703,1480178108603
write,1480249386603,1480249388603,1480249411403,1480249398703,1480249407003,1480257564503,1480257574203
read,1480306402903,1480306404203,1480306435003,1480306413003,1480306421603,1480306955303,1480306969703
write,1480377286603,1480377288603,1480377289803,1480383690603,1480383693203,1480385757103,1480385762803
read,1480444249103,1480444250303,1480444385603,1480444344703,1480444349603,1480444733003,1480444742203
write,1480521380203,1480521382303,1480521548903,1480521480103,1480521489803,1480530472603,1480530622703
read,1480615603703,1480615604903,1480615610603,1480615618203,1480615625903,1480622940303,1480622947103
write,1480668598203,1480668600203,1480668601403,1480671201203,1480671204303,1480677399003,1480677405303
read,1480758184003,1480758185103,1480758186203,1480759140903,1480759148903,1480765820403,1480765826203
write,1480855329603,1480855331503,1480855345603,1480855339003,1480855342303,1480864075303,1480864079603
read,1480935233203,1480935234403,1480935235303,1480935544503,1480935551703,1480942481803,1480942486303
write,1480984921103,1480984923403,1480984931103,1480984989603,1480984996503,1480985370903,1480985377303
read,1481027272403,1481027273503,1481027274503,1481028326603,1481028333803,1481028696203,1481028704603
write,1481048204403,1481048206503,1481048272703,1481048214403,1481048218003,1481056562603,1481056568003
read,1481147771803,1481147773003,1481147797003,1481147780703,1481147785403,1481148155703,1481148161803
write,1481168081403,1481168083303,1481168089203,1481168098103,1481168108203,1481168492203,1481168502103
