Kind,ReceivedTime,ParsedTime,EnqueuedTime,DequeuedTime,AskedTime,RepliedTime,RespondedTime
write,4472556738900,4472578306400,4472586154400,4472586224800,4472586543200,4472614801500,4472614892300
read,4472637166600,4472637244700,4472637283500,4472640946500,4472644947700,4472645795500,4472647616800
write,4473272981600,4473272984000,4473272986100,4473272997500,4473273001600,4473279454400,4473279460500
read,4473280989700,4473280991200,4473280992500,4473292970000,4473292978700,4473294068500,4473294080600
write,4473708668500,4473708671100,4473708689200,4473708680900,4473708685300,4473723080100,4473723087900
read,4473710055800,4473710057300,4473710058500,4473746807100,4473746818000,4473754295300,4473754303100
write,4474053261300,4474053263500,4474053264900,4474053289400,4474053292200,4474063731000,4474063736800
read,4474119342100,4474119345300,4474119400800,4474119470400,4474119489300,4474120053000,4474120060100
write,4474437938100,4474437940300,4474437955300,4474437948400,4474437952100,4474444275500,4474444281200
read,4474454263300,4474454264600,4474454265700,4474461039400,4474461048700,4474462080200,4474462089000
write,4474753306400,4474753308800,4474753309800,4474759273200,4474759275400,4474787301700,4474787307100
read,4474792872900,4474792874400,4474792875400,4474794129200,4474794145700,4474794579200,4474794585200
write,4475100564400,4475100566600,4475100579300,4475100573700,4475100576200,4475125503400,4475125508700
read,4475191227100,4475191228700,4475191229800,4475191268100,4475191276800,4475192360100,4475192366100
write,4475451281400,4475451284000,4475451308300,4475451302200,4475451305200,4475458514500,4475458522600
read,4475479652200,4475479653900,4475479693100,4475479666200,4475479677800,4475486902400,4475486911400
write,4475884260700,4475884263000,4475884278300,4475884271200,4475884275000,4475892325700,4475892331100
read,4475903699000,4475903700400,4475903708900,4475903718700,4475903729400,4475904096400,4475904101600
write,4476139256400,4476139258500,4476139270800,4476139265500,4476139268000,4476146881400,4476146886800
read,4476157413500,4476157414900,4476157421200,4476157462900,4476157478000,4476158757600,4476158762700
write,4476368603800,4476368605700,4476368606700,4476368621100,4476368623400,4476373685300,4476373689200
read,4476378336200,4476378337200,4476378338200,4476382650800,4476382658300,4476383542500,4476383548100
write,4476621999600,4476622001700,4476622015200,4476622008900,4476622011900,4476622976700,4476622981600
read,4476632083600,4476632084900,4476632086000,4476632150400,4476632158100,4476632497300,4476632505500
write,4476832290900,4476832292800,4476832305100,4476832299500,4476832302200,4476833472900,4476833480000
read,4476843560300,4476843561600,4476843567900,4476843575800,4476843582400,4476844010000,4476844015500
write,4477020918300,4477020920100,4477020921100,4477020979000,4477020986800,4477023237100,4477023244500
read,4477031669700,4477031671100,4477031672000,4477031717300,4477031725600,4477032560600,4477032565300
write,4477223055600,4477223057400,4477223063200,4477223069600,4477223072000,4477227610500,4477227615500
read,4477238732400,4477238733700,4477238735200,4477239408100,4477239419400,4477240201000,4477240213100
write,4477418573100,4477418575300,4477418595900,4477418582100,4477418592600,4477423070100,4477423077700
read,4477428788700,4477428790600,4477428791600,4477428843600,4477428852800,4477431876100,4477431882300
write,4477597842700,4477597844600,4477597850100,4477597859400,4477597863000,4477599397500,4477599435400
read,4477613142600,4477613143800,4477613150500,4477613160000,4477613169100,4477614040600,4477614046900
write,4477798825500,4477798827200,4477798833200,4477798843400,4477798846300,4477801237400,4477801242000
read,4477807520700,4477807522200,4477807523100,4477808688600,4477808694100,4477809616400,4477809624900
write,4478012160500,4478012162400,4478012168300,4478012174200,4478012176600,4478020716200,4478020721300
read,4478024035300,4478024037700,4478024044400,4478024052100,4478024060900,4478024911100,4478024916600
write,4478190891900,4478190893700,4478190899500,4478190905500,4478190908100,4478192140600,4478192146800
read,4478200558500,4478200560100,4478200567800,4478200583600,4478200591100,4478202409100,4478202414800
write,4478479690300,4478479692100,4478479698000,4478479703900,4478479706400,4478488594800,4478488601100
read,4478489168200,4478489169500,4478489170600,4478490437000,4478490443600,4478491358400,4478491365000
write,4478669967200,4478669969100,4478669981300,4478669975900,4478669978600,4478671538700,4478671543200
read,4478679278200,4478679279700,4478679280700,4478680618700,4478680637700,4478682032300,4478682044100
write,4478970646200,4478970648100,4478970660000,4478970654800,4478970657300,4478972109000,4478972114000
read,4478981598800,4478981600300,4478981607600,4478981618500,4478981631600,4478982146600,4478982153400
write,4479170427900,4479170429700,4479170435700,4479170441800,4479170444200,4479173662700,4479173667500
read,4479178629900,4479178631200,4479178632300,4479178657200,4479178664600,4479179446300,4479179456000
write,4479369574600,4479369576800,4479369577800,4479369594200,4479369596800,4479378230800,4479378235500
read,4479384062800,4479384064100,4479384065100,4479384435000,4479384438900,4479391979300,4479391987100
write,4479596157500,4479596159200,4479596160200,4479596176900,4479596179300,4479602304700,4479602308800
read,4479613145600,4479613146800,4479613147800,4479613194200,4479613200000,4479613552800,4479613558200
write,4479844033700,4479844035500,4479844041500,4479844047500,4479844050000,4479845219000,4479845224400
read,4479853922600,4479853923900,4479853935100,4479853928800,4479853933900,4479860152200,4479860157700
write,4480126553500,4480126555500,4480126561400,4480126567400,4480126569900,4480127420700,4480127425400
read,4480137760000,4480137761500,4480137767200,4480137801400,4480137812100,4480145512000,4480145516900
write,4480363929000,4480363930800,4480363931900,4480363948600,4480363951200,4480367035100,4480367041300
read,4480374846800,4480374848100,4480374849200,4480375717500,4480375729900,4480376090900,4480376096400
write,4480576435800,4480576437700,4480576443800,4480576446700,4480576448900,4480578413000,4480578418700
read,4480590610200,4480590611600,4480590617300,4480590629300,4480590639700,4480591805500,4480591814500
write,4480837333600,4480837336200,4480837337200,4480837349100,4480837353700,4480846295300,4480846300000
read,4480849699600,4480849701000,4480849708600,4480849717600,4480849726500,4480856983900,4480856996700
write,4481096667400,4481096669200,4481096670200,4481096684900,4481096687300,4481097999400,4481098004200
read,4481112897400,4481112898800,4481112905000,4481112913100,4481112921600,4481113291000,4481113298300
write,4481368071300,4481368079600,4481368085500,4481368091400,4481368094100,4481376697200,4481376702400
read,4481386314700,4481386316300,4481386320200,4481386671300,4481386678200,4481387829500,4481387839600
write,4481596420900,4481596422800,4481596428500,4481596435200,4481596437700,4481600061100,4481600065700
read,4481606639800,4481606641000,4481606646700,4481606654000,4481606660400,4481607178200,4481607183600
write,4481804363500,4481804365300,4481804371200,4481804378500,4481804381000,4481806098300,4481806103300
read,4481815166800,4481815168100,4481815169000,4481815249900,4481815255500,4481815648900,4481815654900
write,4481999005400,4481999012100,4481999018100,4481999024300,4481999026900,4482000739900,4482000745500
read,4482009112900,4482009114200,4482009120500,4482009129500,4482009137400,4482010195900,4482010211300
write,4482186253000,4482186268800,4482186269900,4482186287400,4482186290400,4482194537900,4482194543000
read,4482206102900,4482206104700,4482206137100,4482206143800,4482206151300,4482206403100,4482206409600
write,4482457071300,4482457073300,4482457085300,4482457080000,4482457082400,4482458228600,4482458233900
read,4482467490200,4482467491500,4482467497400,4482467511600,4482467519700,4482468773800,4482468779900
write,4482701915200,4482701917200,4482701923100,4482701930700,4482701933200,4482703446400,4482703451300
read,4482705696000,4482705697400,4482705703600,4482705739400,4482705747300,4482712820200,4482712829000
