Kind,ReceivedTime,ParsedTime,EnqueuedTime,DequeuedTime,AskedTime,RepliedTime,RespondedTime
read,1384986086468,1384986088168,1384986117668,1384986480168,1384986506568,1385062302168,1385062365668
read,1385531318568,1385531320068,1385531322168,1385531895068,1385531900768,1385532321268,1385532328168
read,1385762257968,1385762259268,1385762263868,1385768188468,1385768193668,1385769488168,1385769494868
read,1385982711168,1385982712568,1385982717468,1385989885068,1385989890268,1385990221768,1385990235468
read,1386271295968,1386271297268,1386271298468,1386271905068,1386271910068,1386272220468,1386272226768
read,1386447742168,1386447743568,1386447752368,1386447758868,1386447765368,1386448804368,1386448816468
read,1386637315468,1386637316768,1386637317868,1386639189468,1386639194268,1386639417368,1386639421868
read,1386826433368,1386826434568,1386826435668,1386826765568,1386826769768,1386827257468,1386827262768
read,1387060726868,1387060727968,1387060734268,1387060741868,1387060747468,1387061229868,1387061240268
read,1387267365968,1387267367168,1387267368268,1387268039068,1387268045468,1387269177468,1387269199068
read,1387476013268,1387476014968,1387476016468,1387476265268,1387476269568,1387476542868,1387476549668
read,1387704964968,1387704966268,1387704967468,1387705449968,1387705456868,1387709274368,1387709285968
read,1387916866768,1387916868168,1387916869268,1387916981668,1387916988168,1387917197168,1387917205668
read,1388139186968,1388139188268,1388139189368,1388141069068,1388141075068,1388141671668,1388141687368
read,1388344682268,1388344683468,1388344684568,1388344833468,1388344838668,1388345073168,1388345079068
read,1388507778268,1388507779668,1388507780668,1388514341168,1388514345868,1388515817768,1388515826268
read,1388732755868,1388732758468,1388732760768,1388733179468,1388733183468,1388733502168,1388733508568
read,1388945759968,1388945761168,1388945762568,1388946120668,1388946125468,1388946759668,1388946768268
read,1389188985768,1389188986968,1389188987968,1389189737868,1389189742968,1389189972268,1389189978068
read,1389405238668,1389405239868,1389405240768,1389406644268,1389406650668,1389407065668,1389407077368
read,1389622316768,1389622317968,1389622318868,1389624027868,1389624034468,1389624581168,1389624605068
read,1389852965968,1389852967268,1389852968368,1389853406968,1389853412568,1389853772568,1389853784768
read,1390067092368,1390067093568,1390067094568,1390074811368,1390074815168,1390075368068,1390075374268
read,1390294089668,1390294090868,1390294091868,1390295099668,1390295103868,1390295510168,1390295515068
read,1390466805468,1390466806768,1390466807668,1390467509468,1390467514568,1390468417068,1390468429268
read,1390604387368,1390604388668,1390604394268,1390604404368,1390611315068,1390612218468,1390612223568
read,1390834029368,1390834030668,1390834031568,1390835996468,1390836000768,1390836498568,1390836504168
read,1391059082768,1391059084068,1391059085068,1391060456168,1391060462068,1391061507668,1391061518068
read,1391274172068,1391274173268,1391274174168,1391275194468,1391275198568,1391275638668,1391275643268
read,1391488600968,1391488602168,1391488603068,1391491178968,1391491182768,1391491626868,1391491635568
read,1391701236568,1391701237868,1391701238968,1391710230868,1391710238468,1391711976268,1391711987768
read,1391914365368,1391914366568,1391914367668,1391914994568,1391914999968,1391915296468,1391915303468
read,1392144120768,1392144122268,1392144123268,1392145496768,1392145501368,1392145728268,1392145733768
read,1392401186768,1392401187968,1392401189268,1392401658368,1392401664868,1392402190468,1392402208568
read,1392610505968,1392610507168,1392610508168,1392610951168,1392610955068,1392611202268,1392611206768
read,1392822925468,1392822926868,1392822927768,1392823449268,1392823453668,1392823847168,1392823851868
read,1393045831368,1393045833068,1393045834468,1393046607468,1393046614268,1393046945968,1393046968868
read,1393263735368,1393263736468,1393263737268,1393264191468,1393264195768,1393264671068,1393264675868
read,1393486154768,1393486156168,1393486157368,1393486777768,1393486782368,1393487281368,1393487287068
read,1393686096168,1393686097268,1393686098368,1393686498168,1393686502068,1393686850768,1393686854768
read,1393931676168,1393931677268,1393931679868,1393931716968,1393931730968,1393932581268,1393932592768
read,1394164192568,1394164193768,1394164199868,1394164206668,1394164212368,1394164404168,1394164410368
read,1394388642568,1394388644368,1394388652268,1394388665868,1394388671368,1394395960868,1394395965568
read,1394617610968,1394617612168,1394617618168,1394617625268,1394617630268,1394618183768,1394618188768
read,1394847581768,1394847582968,1394847583968,1394847653568,1394847658168,1394847978168,1394847983368
read,1395082276168,1395082277468,1395082285068,1395082292568,1395082298468,1395082598368,1395082603368
read,1395307745168,1395307746468,1395307747568,1395308407168,1395308413568,1395308858468,1395308870368
read,1395513370468,1395513371768,1395513372868,1395514298768,1395514305068,1395514892068,1395514905568
read,1395691043468,1395691044768,1395691052668,1395691058968,1395691064368,1395691681168,1395691685168
read,1395915725568,1395915726868,1395915727968,1395917524268,1395917528368,1395917974968,1395917980168
read,1396138642968,1396138644668,1396138645868,1396140580268,1396140585068,1396140882568,1396140887768
read,1396357287068,1396357288668,1396357289968,1396361724268,1396361734168,1396362056368,1396362061968
read,1396643280668,1396643281868,1396643282768,1396650608968,1396650613668,1396651184268,1396651189368
read,1396861771668,1396861772868,1396861774068,1396862127068,1396862131468,1396862541768,1396862546368
read,1397103338968,1397103340168,1397103341168,1397104394468,1397104398868,1397104717168,1397104722568
read,1397333044168,1397333045468,1397333046368,1397340783068,1397340787968,1397341412868,1397341417968
read,1397561001868,1397561003668,1397561011668,1397561023568,1397561081568,1397561274568,1397561279568
read,1397886303968,1397886305268,1397886306168,1397895314468,1397895321068,1397895891368,1397895900368
read,1398119325268,1398119326468,1398119327468,1398119894068,1398119898068,1398120176768,1398120181668
read,1398346041468,1398346042668,1398346043768,1398346537168,1398346541868,1398347066468,1398347071768
read,1398577013268,1398577015068,1398577023468,1398577031668,1398577039068,1398577599668,1398577634168
read,1398738175968,1398738177268,1398738178568,1398738536768,1398738543168,1398739132768,1398739145368
read,1398947809968,1398947811168,1398947812268,1398957037968,1398957041768,1398957393968,1398957398768
read,1399182720068,1399182721168,1399182721968,1399191347268,1399191351168,1399192054268,1399192060868
read,1399408487468,1399408488968,1399408490368,1399411103968,1399418089968,1399418205768,1399418211068
read,1399631125568,1399631126768,1399631132668,1399631159368,1399631164868,1399631546568,1399631552268
